"date","state","dataQualityGrade","death","deathConfirmed","deathIncrease","deathProbable","hospitalized","hospitalizedCumulative","hospitalizedCurrently","hospitalizedIncrease","inIcuCumulative","inIcuCurrently","negative","negativeIncrease","negativeTestsAntibody","negativeTestsPeopleAntibody","negativeTestsViral","onVentilatorCumulative","onVentilatorCurrently","pending","positive","positiveCasesViral","positiveIncrease","positiveScore","positiveTestsAntibody","positiveTestsAntigen","positiveTestsPeopleAntibody","positiveTestsPeopleAntigen","positiveTestsViral","recovered","totalTestEncountersViral","totalTestEncountersViralIncrease","totalTestResults","totalTestResultsIncrease","totalTestsAntibody","totalTestsAntigen","totalTestsPeopleAntibody","totalTestsPeopleAntigen","totalTestsPeopleViral","totalTestsPeopleViralIncrease","totalTestsViral","totalTestsViralIncrease"
"2020-06-19","HI","D",17,,0,,95,95,,0,,,64982,1352,,,,,,,762,,18,0,,,,,,640,,0,65744,1370,,,,,65744,1370,76340,1807
"2020-06-19","NH","B",331,,1,,533,533,56,2,158,,98275,1727,,,,,,,5450,5450,14,0,,,,,,4140,,0,103725,1741,19442,,16848,,103725,1741,125637,2525
"2020-06-19","GU","B",5,,0,,,,0,0,,0,9515,120,,,9515,,0,,200,192,7,0,2,,,,192,173,,0,9715,127,114,,,,9707,127,9707,447
"2020-06-19","NJ","A+",14591,12835,35,1756,19267,19267,1177,257,,286,1025847,22220,,,,,231,,168496,168496,389,0,,,,,,29209,,0,1194343,22609,,,,,,0,1194343,22609
"2020-06-19","GA","A",2636,,31,,9772,9772,937,109,2122,,608297,6005,,,608297,,,,62009,62009,1097,0,7848,,,,55678,,,0,670306,7102,134309,,,,663975,663975,663975,6556
"2020-06-19","NM","C",456,,4,,1726,1726,157,11,,,270022,4190,,,,,,,10153,10153,88,0,,,,,,4439,,0,280175,4278,,,,,280175,4278,,0
"2020-06-19","FL","A",3197,3197,43,,13062,13062,,200,,,1443123,17737,,171364,1687546,,,1578,89748,89748,3822,0,,,7717,,118915,,,0,1532871,21559,,,179109,,1533876,21561,1809654,26539
"2020-06-19","NV","A+",491,,2,,,,370,0,,87,221874,3154,,,,,49,,12486,12486,410,0,,,,,,652,,0,234360,3564,,,,,234153,3425,269097,4529
"2020-06-19","DE","A",504,446,2,58,,,75,0,,,79823,1638,,,,,,,10611,9580,112,0,,,,,,6395,,0,90434,1750,,,,,90434,1750,,0
"2020-06-19","NY","A",24686,,25,,89995,89995,1284,0,,359,2872407,78507,,,,,256,,386556,386556,796,0,,,,,,69377,3258963,79303,3258963,79303,,,,,,0,,0
"2020-06-19","DC","A+",530,,3,,,,184,0,,63,63839,1543,,,,,44,,9952,,49,0,,,,,,1162,73791,1592,73791,1592,,,,,,0,,0
"2020-06-19","OH","B",2667,2430,34,237,7167,7167,525,63,1820,200,572305,15403,,,,,133,,43731,40549,609,0,,,,,,,,0,616036,16012,,,,,,0,612854,15979
"2020-06-19","CT","B",4238,3385,12,853,10099,10099,172,0,,,346531,11678,,,,,,,45557,43172,117,0,,,,,,7842,,0,392088,11795,,,,,,0,389703,11772
"2020-06-19","OK","A+",367,,1,,1209,1209,211,63,,96,264872,4673,,,264872,,,,9706,9706,352,0,974,,,,10834,7212,,0,274578,5025,27415,,,,,0,276316,4977
"2020-06-19","CO","A",1417,,15,,5308,5308,270,14,,,234545,2002,86128,,,,,,29901,27218,228,0,6302,,,,,4280,314769,6502,314769,6502,92430,,,,264446,4900,,0
"2020-06-19","OR","A+",188,,1,,946,946,154,13,,50,187345,4575,,,,,29,,6572,6344,206,0,,,,,,2533,,0,193917,4781,,,,,193689,4779,,0
"2020-06-19","CA","B",5360,,70,,,,4587,0,,1329,2990286,76855,,,,,,,165416,165416,4317,0,,,,,,,,0,3155702,81172,,,,,,0,3155702,81172
"2020-06-19","PA","A+",6399,,38,,,,731,0,,,556456,12624,,,,,169,,80762,78451,526,0,,,,,,62186,,0,637218,13150,,,,,634907,13126,,0
"2020-06-19","AZ","A+",1312,1224,41,88,4246,4246,1832,5,,519,345527,9238,,,,,362,,46689,46323,3246,0,,,,,,7018,,0,392216,12484,140847,,,,,0,391850,12476
"2020-06-19","PR","C",147,57,0,90,,,78,0,,7,113280,0,,,112331,,3,,6195,1499,84,0,4696,,,,2326,,,0,119475,84,,,,,,0,114723,0
"2020-06-19","AS","C",0,,0,,,,,0,,,174,0,,,,,,,0,0,0,0,,,,,,,,0,174,0,,,,,,0,174,0
"2020-06-19","RI","A+",894,,9,,1922,1922,123,11,,23,124397,1181,,,199203,,12,,16413,16413,59,0,,,,,23189,1515,222743,3180,222743,3180,,,,,140810,1240,222392,3560
"2020-06-19","AR","B",214,,6,,1100,1100,224,26,,,220141,5635,,,,175,53,,14631,14631,703,0,,,,,,9712,,0,234772,6338,,,,,,0,234772,6338
"2020-06-19","SC","A",639,639,18,0,2294,2294,660,239,,,265669,6694,30523,,258045,,,,22631,22608,1083,0,1569,,,,30232,10790,,0,288300,7777,32092,,,,,0,288277,7754
"2020-06-19","AL","B",822,812,12,10,2416,2416,650,43,710,,302323,7995,,,,415,,,29002,28583,796,0,,,,,,15974,,0,331325,8791,,,,,,0,330906,8782
"2020-06-19","SD","B",81,,3,,589,589,95,4,,,65035,791,,,,,,,6158,,49,0,,,,,,5276,,0,71193,840,,,,,71193,840,,0
"2020-06-19","AK","A",12,12,0,,,,18,0,,,82909,2432,,,,,1,,722,722,14,0,,,,,,457,,0,83631,2446,,,,,,0,83631,2446
"2020-06-19","TN","B",515,494,6,21,2238,2238,635,29,,,627672,8107,,,627672,,,,34017,33776,1188,0,,,,,39664,22531,,0,661689,9295,,,,,,0,667336,15176
"2020-06-19","WI","A+",730,730,11,,3177,3177,240,17,704,91,444751,10838,,,,,,158,26913,24154,323,0,,,,,,18055,,0,471664,11161,,,,,468905,11116,,0
"2020-06-19","TX","B",2140,,35,,,,3148,0,,,1320609,12719,,,,,,,103305,103305,3454,0,6262,,,,,65329,,0,1423914,16173,153011,,,,,0,1423914,16173
"2020-06-19","WV","B",88,,0,,,,22,0,,6,143579,1568,,,,,2,,2435,2353,17,0,,,,,,1665,,0,146014,1585,8223,,,,,0,145932,1585
"2020-06-19","UT","A",155,,3,,1145,1145,237,25,330,63,270933,4087,,,,148,,,16425,16425,586,0,,13,,13,,9113,,0,287358,4673,,59,,50,287358,4673,,0
"2020-06-19","WY","C",20,,2,,98,98,8,1,,,35301,291,,,35141,,,,1173,927,29,0,,,,,1086,889,,0,36474,320,,,,,,0,36228,312
"2020-06-19","VA","A+",1602,1499,16,103,8425,8425,862,75,,251,455618,9788,,,,,121,285,56793,54312,555,0,4185,,,,67410,7563,541308,9873,512411,10343,62027,,,,,0,,0
"2020-06-19","VT","B",56,56,0,,,,8,0,,,54743,1133,,,,,,,1144,1144,9,0,,,,,,918,,0,55887,1142,,,,,55887,1142,,0
"2020-06-19","ME","A",102,102,0,,328,328,26,5,,11,74248,3066,6087,,74248,,5,,2913,2586,35,0,300,,,,3554,2323,,0,77161,3101,6395,,,,,0,77920,3157
"2020-06-19","MI","A+",6067,5823,6,244,,,557,0,,209,812831,29443,,,812831,,99,,67097,60829,299,0,,,,,83551,44964,,0,879928,29742,137858,,,,,0,896382,30105
"2020-06-18","VI","C",6,6,0,,,,,0,,,2354,0,,,,,,13,73,,0,0,,,,,,64,,0,2427,0,,,,,,0,2440,0
"2020-06-18","MN","A",1376,1344,19,32,3718,3718,345,29,1144,171,429204,11913,,,,,,,31675,31675,379,0,,,,,,27566,,0,460879,12292,,,,,,0,460879,12292
"2020-06-18","MI","A+",6061,5818,25,243,,,557,0,,209,783388,0,,,783388,,101,,66798,60618,301,0,,,,,82889,44964,,0,850186,301,132227,,,,,0,866277,0
"2020-06-18","ME","A",102,102,0,,323,323,27,0,,10,71182,0,5843,,71182,,4,,2878,2555,42,0,294,,,,3466,2300,,0,74060,42,6145,,,,,0,74763,0
"2020-06-18","MO","B",946,,37,,,,533,0,,,280434,12057,,34715,252506,,64,,16908,16908,283,0,,,1363,,17275,,,0,297342,12340,,,36078,,297342,12551,270232,0
"2020-06-18","MA","A+",7770,7591,36,179,10985,10985,968,60,,227,634838,8943,,,,,125,,106422,101853,271,0,,,,,134278,91404,,0,965653,17340,,,61085,,736691,9142,965653,17340
"2020-06-18","LA","B",3062,2950,0,112,,,585,0,,,496587,0,,,,,83,,48634,48634,0,0,,,,,,37017,,0,545221,0,,,,,545221,0,,0
"2020-06-18","KY","B",520,518,2,2,2482,2482,400,27,975,68,293183,6309,,,,,,,13197,12846,202,0,,,,,,3506,,0,306380,6511,30238,,,,,0,306029,6509
"2020-06-18","KS","A",247,,0,,1011,1011,,0,333,,130443,0,,,,146,,,11681,,0,0,,,,,,696,,0,142124,0,,,,,141888,0,,0
"2020-06-18","IN","A+",2491,2304,16,187,6589,6589,754,63,1389,236,343284,13115,,,,,103,,41438,,425,0,,,,,,30175,,0,384722,13540,,,,,384722,13540,,0
"2020-06-18","MP","D",2,,0,,,,,0,,,8139,0,,,,,,,30,30,0,0,,,,,,19,,0,8169,0,,,,,,0,8169,0
"2020-06-18","IL","A",6718,6537,52,181,,,1878,0,,538,1149054,24911,,,,,321,,135639,134778,593,0,,,,,,,,0,1284693,25504,,,,,,0,1283832,25504
"2020-06-18","MS","A",938,922,0,16,2767,2767,668,0,,161,218074,-5674,,,,,100,,20641,20500,0,0,95,,,,,15323,,0,238715,-5674,10353,,,,,0,238574,0
"2020-06-18","ID","A",88,68,0,20,275,275,23,0,101,7,64380,1136,,,,,,,3632,3258,92,0,,,,,,3013,,0,68012,1228,,,,,,0,67638,1197
"2020-06-18","MT","C",20,,0,,81,81,8,3,,,66215,1330,,,,,,,655,655,25,0,,,,,,545,,0,66870,1355,,,,,,0,66870,1355
"2020-06-18","IA","A+",679,,6,,,,188,0,,64,216077,5407,,25453,,,47,,24854,24854,393,0,,,2160,,,15604,,0,240931,5800,,,27641,,241301,5793,,0
"2020-06-18","NC","A",1175,1175,7,,,,857,0,,,645490,24923,,,,,,,48188,48188,1333,0,,,,,,29219,,0,693678,26256,,,,,,0,693678,26256
"2020-06-18","HI","D",17,,0,,95,95,,3,,,63630,1127,,,,,,,744,,4,0,,,,,,639,,0,64374,1131,,,,,64374,1131,74533,1455
"2020-06-18","ND","D",70,64,0,6,208,208,26,7,,,87461,953,4069,,,,,,3191,3191,29,0,130,,,,,2809,141150,4087,141150,4087,4199,,,,88358,929,144249,4188
"2020-06-18","GU","A",5,,0,,,,0,0,,0,9395,385,,,9076,,0,,193,185,5,0,2,,,,184,170,,0,9588,390,114,,,,9580,390,9260,164
"2020-06-18","NE","D",234,,3,,1141,1141,156,25,,,127587,2231,,,,,,,17226,17226,195,0,,,,,,10761,,0,144813,2426,,,,,144996,2430,,0
"2020-06-18","GA","A",2605,,30,,9663,9663,921,120,2109,,602292,11855,,,602292,,,,60912,60912,882,0,6982,,,,55127,,,0,663204,12737,121151,,,,,0,657419,12696
"2020-06-18","NH","B",330,,4,,531,531,56,10,156,,96548,1826,,,,,,,5436,5436,72,0,,,,,,4104,,0,101984,1898,19109,,16599,,101984,1898,123112,2636
"2020-06-18","FL","A",3154,3154,44,,12862,12862,,189,,,1425386,22346,,171364,1665500,,,1457,85926,85926,3207,0,,,7717,,114435,,,0,1511312,25553,,,179109,,1512315,25556,1783115,30401
"2020-06-18","NJ","A+",14556,12800,32,1756,19010,19010,1258,0,,319,1003627,23489,,,,,257,,168107,168107,404,0,,,,,,29101,,0,1171734,23893,,,,,,0,1171734,23893
"2020-06-18","DE","A",502,444,0,58,,,79,0,,,78185,2042,,,,,,,10499,9524,55,0,,,,,,6350,,0,88684,2097,,,,,88684,2091,,0
"2020-06-18","NM","C",452,,5,,1715,1715,161,17,,,265832,4212,,,,,,,10065,10065,132,0,,,,,,4351,,0,275897,4344,,,,,275897,4344,,0
"2020-06-18","DC","A+",527,,4,,,,189,0,,86,62296,2057,,,,,45,,9903,,56,0,,,,,,1155,72199,2113,72199,2113,,,,,,0,,0
"2020-06-18","NV","A+",489,,3,,,,357,0,,93,218720,2952,,,,,55,,12076,12076,234,0,,,,,,641,,0,230796,3186,,,,,230728,3136,264568,3767
"2020-06-18","CT","B",4226,3378,7,848,10099,10099,176,187,,,334853,7003,,,,,,,45440,43078,11,0,,,,,,7842,,0,380293,7014,,,,,,0,377931,7293
"2020-06-18","NY","A",24661,,32,,89995,89995,1358,0,,388,2793900,67923,,,,,278,,385760,385760,618,0,,,,,,69243,3179660,68541,3179660,68541,,,,,,0,,0
"2020-06-18","CO","A",1402,,29,,5294,5294,270,22,,,232543,5318,84783,,,,,,29673,27003,231,0,6236,,,,,4253,308267,6818,308267,6818,91019,,,,259546,5526,,0
"2020-06-18","OH","B",2633,2401,22,232,7104,7104,547,53,1807,219,556902,14761,,,,,149,,43122,39973,700,0,,,,,,,,0,600024,15461,,,,,,0,596875,15431
"2020-06-18","CA","B",5290,,82,,,,4584,0,,1298,2913431,72458,,,,,,,161099,161099,4084,0,,,,,,,,0,3074530,76542,,,,,,0,3074530,76542
"2020-06-18","OK","A+",366,,2,,1146,1146,197,0,,89,260199,3671,,,260199,,,,9354,9354,450,0,974,,,,10535,7071,,0,269553,4121,27415,,,,,0,271339,3915
"2020-06-18","AZ","A+",1271,1184,32,87,4241,4241,1667,17,,540,336289,11020,,,,,341,,43443,43085,2519,0,,,,,,6863,,0,379732,13539,138292,,,,,0,379374,13528
"2020-06-18","OR","A+",187,,4,,933,933,141,4,,46,182770,4638,,,,,28,,6366,6140,148,0,,,,,,2502,,0,189136,4786,,,,,188910,4771,,0
"2020-06-18","AS","C",0,,0,,,,,0,,,174,0,,,,,,,0,0,0,0,,,,,,,,0,174,0,,,,,,0,174,0
"2020-06-18","PA","A+",6361,,42,,,,740,0,,,543832,10819,,,,,170,,80236,77949,418,0,,,,,,60979,,0,624068,11237,,,,,621781,11225,,0
"2020-06-18","AR","B",208,,11,,1074,1074,226,22,,,214506,7413,,,,173,53,,13928,13928,322,0,,,,,,9376,,0,228434,7735,,,,,,0,228434,7735
"2020-06-18","PR","C",147,57,0,90,,,73,0,,9,113280,0,,,112331,,5,,6111,1496,108,0,4615,,,,2326,,,0,119391,108,,,,,,0,114723,0
"2020-06-18","AL","B",810,801,20,9,2373,2373,668,21,695,,294328,10917,,,,405,,,28206,27796,894,0,,,,,,15974,,0,322534,11811,,,,,,0,322124,11799
"2020-06-18","RI","A+",885,,9,,1911,1911,126,13,,23,123216,1219,,,195774,,13,,16354,16354,71,0,,,,,23058,1502,219563,2941,219563,2941,,,,,139570,1290,218832,3015
"2020-06-18","AK","A",12,12,0,,,,18,0,,,80477,3464,,,,,0,,708,708,12,0,,,,,,449,,0,81185,3476,,,,,,0,81185,3476
"2020-06-18","SC","A",621,621,4,0,2055,2055,626,0,,,258975,6777,29838,,251540,,,,21548,21533,992,0,1538,,,,28983,9734,,0,280523,7769,31376,,,,,0,280523,7774
"2020-06-18","WY","C",18,,0,,97,97,8,0,,,35010,1055,,,33164,,,,1144,906,30,0,,,,,1025,870,,0,36154,1085,,,,,,0,35916,1077
"2020-06-18","SD","B",78,,0,,585,585,93,15,,,64244,1306,,,,,,,6109,,59,0,,,,,,5221,,0,70353,1365,,,,,70353,1365,,0
"2020-06-18","WV","B",88,,0,,,,25,0,,5,142011,3017,,,,,2,,2418,2336,42,0,,,,,,1665,,0,144429,3059,8070,,,,,0,144347,3058
"2020-06-18","TN","B",509,488,12,21,2209,2209,617,29,,,619565,7135,,,613966,,,,32829,32595,686,0,,,,,38194,21949,,0,652394,7821,,,,,,0,652160,7816
"2020-06-18","WI","A+",719,719,7,,3160,3160,240,32,701,83,433913,10177,,,,,,174,26590,23876,461,0,,,,,,18055,,0,460503,10638,,,,,457789,10599,,0
"2020-06-18","TX","B",2105,,43,,,,2947,0,,,1307890,34587,,,,,,,99851,99851,3516,0,6258,,,,,63812,,0,1407741,38103,152796,,,,,0,1407741,38103
"2020-06-18","WA","B",1226,1226,-5,,3938,3938,263,23,,,512442,9258,,,,,47,,29493,29493,537,0,,,,,,,541935,9795,541935,9795,,,,,469768,6619,,0
"2020-06-18","UT","A",152,,3,,1120,1120,282,18,326,66,266846,3498,,,,145,,,15839,15839,495,0,,11,,11,,8786,,0,282685,3993,,46,,39,282685,3993,,0
"2020-06-18","VA","A+",1586,1482,3,104,8350,8350,857,-17,,241,445830,7264,,,,,129,259,56238,53769,463,0,4126,,,,66774,7493,531435,11335,502068,7727,60582,,,,,0,,0
"2020-06-18","MD","A",3016,2886,20,130,10357,10357,660,48,,269,384379,6005,,,,,,,63229,63229,260,0,,,,,72930,4640,,0,447608,6265,,,,,447608,6265,529738,8562
"2020-06-18","VT","B",56,56,1,,,,11,0,,,53610,1077,,,,,,,1135,1135,5,0,,,,,,917,,0,54745,1082,,,,,54745,1082,,0
"2020-06-17","VA","A+",1583,1478,13,105,8367,8367,938,122,,249,438566,8459,,,,,120,313,55775,53318,444,0,4071,,,,66042,7429,520100,10219,494341,8903,58777,,,,,0,,0
"2020-06-17","MN","A",1357,1325,13,32,3689,3689,351,31,1136,181,417291,19028,,,,,,,31296,31296,414,0,,,,,,27404,,0,448587,19442,,,,,,0,448587,19442
"2020-06-17","MI","A+",6036,5792,2,244,,,562,0,,210,783388,14123,,,783388,,131,,66497,60393,228,0,,,,,82889,44964,,0,849885,14351,132227,,,,,0,866277,14447
"2020-06-17","VT","B",55,55,0,,,,5,0,,,52533,774,,,,,,,1130,1130,-1,0,,,,,,915,,0,53663,773,,,,,53663,773,,0
"2020-06-17","MO","B",909,,27,,,,533,0,,,268377,0,,33637,252506,,66,,16625,16625,211,0,,,1308,,17275,,,0,285002,211,,,34945,,284791,0,270232,0
"2020-06-17","MA","A+",7734,7568,69,166,10925,10925,998,58,,227,625895,8133,,,,,135,,106151,101654,266,0,,,,,133872,88725,,0,948313,17892,,,59940,,727549,8313,948313,17892
"2020-06-17","LA","B",3062,2950,20,112,,,585,0,,,496587,11576,,,,,83,,48634,48634,928,0,,,,,,37017,,0,545221,12504,,,,,545221,12504,,0
"2020-06-17","KY","B",518,516,6,2,2455,2455,416,19,971,61,286874,3670,,,,,,,12995,12646,166,0,,,,,,3444,,0,299869,3836,30190,,,,,0,299520,4820
"2020-06-17","KS","A",247,,2,,1011,1011,,23,333,,130443,4900,,,,146,,,11681,,262,0,,,,,,696,,0,142124,5162,,,,,141888,5147,,0
"2020-06-17","IN","A+",2475,2289,28,186,6526,6526,789,45,1384,238,330169,7210,,,,,105,,41013,,227,0,,,,,,29671,,0,371182,7437,,,,,371182,7437,,0
"2020-06-17","MP","D",2,,0,,,,,0,,,8139,0,,,,,,,30,30,0,0,,,,,,19,,0,8169,0,,,,,,0,8169,0
"2020-06-17","IL","A",6666,6485,87,181,,,1878,0,,563,1124143,29441,,,,,331,,135046,134185,546,0,,,,,,,,0,1259189,29987,,,,,,0,1258328,29987
"2020-06-17","MS","A",938,922,23,16,2767,2767,668,39,,161,223748,3097,,,,,100,,20641,20500,489,0,95,,,,,15323,,0,244389,3586,10222,,,,,0,238574,-2090
"2020-06-17","ID","A",88,68,0,20,275,275,28,5,101,8,63244,1059,,,,,,,3540,3197,78,0,,,,,,2921,,0,66784,1137,,,,,,0,66441,1135
"2020-06-17","MT","C",20,,1,,78,78,5,-1,,,64885,1922,,,,,,,630,630,16,0,,,,,,538,,0,65515,1938,,,,,,0,65515,1938
"2020-06-17","IA","A+",673,,4,,,,188,0,,64,210670,4211,,25186,,,47,,24461,24461,282,0,,,2152,,,15289,,0,235131,4493,,,27366,,235508,4496,,0
"2020-06-17","NC","A",1168,1168,14,,,,846,0,,,620567,14999,,,,,,,46855,46855,1002,0,,,,,,29219,,0,667422,16001,,,,,,0,667422,16001
"2020-06-17","HI","D",17,,0,,92,92,,1,,,62503,1211,,,,,,,740,,4,0,,,,,,637,,0,63243,1215,,,,,63243,1215,73078,1503
"2020-06-17","ND","D",70,66,1,4,201,201,25,1,,,86508,981,3997,,,,,,3162,3162,39,0,128,,,,,2756,137063,4343,137063,4343,4125,,,,87429,954,140061,4406
"2020-06-17","GU","A",5,,0,,,,0,0,,0,9010,164,,,8914,,0,,188,180,2,0,2,,,,181,170,,0,9198,166,114,,,,9190,166,9096,295
"2020-06-17","NE","D",231,,11,,1116,1116,156,28,,,125356,2694,,,,,,,17031,17031,180,0,,,,,,10529,,0,142387,2874,,,,,142566,2876,,0
"2020-06-17","GA","A",2575,,46,,9543,9543,881,89,2084,,590437,14537,,,590437,,,,60030,60030,952,0,6912,,,,54286,,,0,650467,15489,118426,,,,,0,644723,15450
"2020-06-17","NH","B",326,,6,,521,521,62,2,155,,94722,1194,,,,,,,5364,5364,19,0,,,,,,4067,,0,100086,1213,18787,,16285,,100086,1213,120476,1942
"2020-06-17","FL","A",3110,3110,25,,12673,12673,,184,,,1403040,22840,,171364,1638911,,,1240,82719,82719,2610,0,,,7717,,110650,,,0,1485759,25450,,,179109,,1486759,25462,1752714,30647
"2020-06-17","NJ","A+",14524,12769,42,1755,19010,19010,1352,131,,358,980138,15782,,,,,254,,167703,167703,277,0,,,,,,28966,,0,1147841,16059,,,,,,0,1147841,16059
"2020-06-17","DE","A",502,444,3,58,,,83,0,,,76143,472,,,,,,,10444,9470,41,0,,,,,,6305,,0,86587,513,,,,,86593,519,,0
"2020-06-17","NM","C",447,,7,,1698,1698,156,12,,,261620,3544,,,,,,,9933,9933,88,0,,,,,,4217,,0,271553,3632,,,,,271553,3632,,0
"2020-06-17","DC","A+",523,,3,,,,197,0,,73,60239,2931,,,,,47,,9847,,29,0,,,,,,1155,70086,2960,70086,2960,,,,,,0,,0
"2020-06-17","NV","A+",486,,1,,,,360,0,,96,215768,4952,,,,,45,,11842,11842,184,0,,,,,,640,,0,227610,5136,,,,,227592,5132,260801,6002
"2020-06-17","CT","B",4219,3373,9,846,9912,9912,186,0,,,327850,4491,,,,,,,45429,42788,80,0,,,,,,7611,,0,373279,4571,,,,,,0,370638,4722
"2020-06-17","NY","A",24629,,21,,89995,89995,1479,0,,431,2725977,58774,,,,,304,,385142,385142,567,0,,,,,,69085,3111119,59341,3111119,59341,,,,,,0,,0
"2020-06-17","CO","A",1373,,0,,5272,5272,290,3,,,227225,3368,83749,,,,,,29442,26795,143,0,6176,,,,,4231,301449,4481,301449,4481,89925,,,,254020,3497,,0
